,id,author_id,rank
2144,1728076.0,1728076,2
2145,3236690.0,1989301,1
2146,3236690.0,143783379,2
2147,3236690.0,3236690,3
2148,8256323.0,2006869,1
2149,8256323.0,143783379,2
2150,8256323.0,8256323,3
2151,143787639.0,1738934,1
2152,143787639.0,39462726,2
2153,143787639.0,143787639,3
2154,2554498.0,2427212,1
2155,2554498.0,2972592,2
2156,2554498.0,1794748,3
2157,2554498.0,2554498,4
2158,1735465.0,1699336,1
2159,1735465.0,1735465,2
2160,145197953.0,2674440,6
2161,145197953.0,143883142,7
2162,145197953.0,1982950,8
2163,145197953.0,144651486,9
2164,145197953.0,145197953,10
2165,1700115.0,145968635,1
2166,1700115.0,35972720,2
2167,1700115.0,1896276,3
2168,1700115.0,145662410,4
2169,1700115.0,145689630,5
2170,1700115.0,40204069,6
2171,1700115.0,1700115,7
2172,2277393.0,144038070,1
2173,2277393.0,1761176,2
2174,2277393.0,1801500,3
2175,2277393.0,2277393,4
2176,145947928.0,11702688,1
2177,145947928.0,1863354,2
2178,145947928.0,145842185,3
2179,145947928.0,144988716,4
2180,145947928.0,145947928,5
2181,117671141.0,1389874807,1
2182,117671141.0,40458640,2
2183,117671141.0,29798585,3
2184,117671141.0,1746269,4
2185,117671141.0,1718541,5
2186,117671141.0,117671141,6
2187,144807495.0,144107190,1
2188,144807495.0,144807495,2
2189,144925807.0,1737050,1
2190,144925807.0,145914256,2
2191,144925807.0,71868840,3
2192,144925807.0,144925807,4
2193,35293356.0,3830546,1
2194,35293356.0,48972485,2
2195,35293356.0,4606023,3
2196,35293356.0,2228129,4
2197,35293356.0,4964497,5
2198,35293356.0,35293356,6
2199,145332366.0,38722814,1
2200,145332366.0,145185401,2
2201,145332366.0,17369646,3
2202,145332366.0,145332366,4
2203,9219875.0,2039481,1
2204,9219875.0,2469923,2
2205,9219875.0,9219875,3
2206,2018221.0,1782080,1
2207,2018221.0,8962294,2
2208,2018221.0,2018221,3
2209,2392383.0,2841070,1
2210,2392383.0,1903985,2
2211,2392383.0,1944318,3
2212,2392383.0,39764229,4
2213,2392383.0,2392383,5
2214,2385424.0,2228184,3
2215,2385424.0,2385424,4
2216,3681090.0,3181624,1
2217,3681090.0,1759447,2
2218,3681090.0,2523772,3
2219,3681090.0,3681090,4
2220,3174721.0,47047605,1
2221,3174721.0,3174721,2
2222,1733719.0,34865486,1
2223,1733719.0,143683998,2
2224,1733719.0,1733719,3
2225,1728478.0,1728478,1
2226,145295484.0,1817623,1
2227,145295484.0,144550502,2
2228,145295484.0,2619953,3
2229,145295484.0,2117079,4
2230,145295484.0,145295484,5
2231,46693571.0,3020916,1
2232,46693571.0,143646074,2
2233,46693571.0,2221518,3
2234,46693571.0,46693571,4
2235,46485370.0,35843560,1
2236,46485370.0,2141971,2
2237,46485370.0,46485370,3
2238,48602059.0,2531796,1
2239,48602059.0,35392542,2
2240,48602059.0,37258290,3
2241,48602059.0,8153237,4
2242,48602059.0,152843347,5
2243,48602059.0,2315492,6
2244,48602059.0,48602059,7
2245,145934858.0,2142812,1
2246,145934858.0,2898761,2
2247,145934858.0,145934858,3
2248,1706617.0,143751049,1
2249,1706617.0,145632679,2
2250,1706617.0,1701672,3
2251,1706617.0,121040961,4
2252,1706617.0,1706617,5
2253,7274044.0,7855548,1
2254,7274044.0,51036717,2
2255,7274044.0,1716528,3
2256,7274044.0,7274044,4
2257,2762133.0,9551295,1
2258,2762133.0,7946426,2
2259,2762133.0,1399214117,3
2260,2762133.0,3172835,4
2261,2762133.0,2762133,5
2262,2364447.0,1728765,1
2263,2364447.0,1729869,2
2264,2364447.0,1736423,3
2265,2364447.0,2364447,4
2266,1710696.0,1710696,1
2267,1740145.0,145689714,1
2268,1740145.0,144031869,2
2269,1740145.0,1760861,3
2270,1740145.0,1681236,4
2271,1740145.0,1740145,5
2272,1804112.0,1693598,1
2273,1804112.0,1804112,2
2274,145099680.0,40456371,1
2275,145099680.0,49957531,2
2276,145099680.0,144227966,3
2277,145099680.0,145099680,4
2278,1731570.0,1753110,1
2279,1731570.0,2463875,2
2280,1731570.0,1731570,3
2281,1748878.0,143761278,5
2282,1748878.0,1748878,6
2283,2389138.0,2389138,1
2284,47563899.0,1827383,4
2285,47563899.0,145672301,5
2286,47563899.0,47563899,6
2287,2360235.0,153928364,1
2288,2360235.0,2476306,2
2289,2360235.0,37417200,3
2290,2360235.0,4912069,4
2291,2360235.0,144055554,5
2292,2360235.0,2081069,6
2293,2360235.0,145475635,7
2294,2360235.0,1936795,8
2295,2360235.0,2360235,9
2296,115320360.0,37020984,1
2297,115320360.0,2632886,2
2298,115320360.0,50195749,3
2299,115320360.0,143713823,4
2300,115320360.0,4342746,5
2301,115320360.0,1904495,6
2302,115320360.0,2855190,7
2303,115320360.0,115320360,8
2304,34806045.0,145985610,1
2305,34806045.0,3332113,2
2306,34806045.0,50381101,3
2307,34806045.0,50356812,4
2308,34806045.0,2109309,5
2309,34806045.0,34806045,6
2310,34155213.0,145203117,1
2311,34155213.0,2491164,2
2312,34155213.0,34155213,3
2313,1725069.0,2193217,1
2314,1725069.0,40360441,2
2315,1725069.0,2564721,3
2316,1725069.0,1725069,4
2317,1705425.0,40169260,1
2318,1705425.0,1732091,2
2319,1705425.0,1762969,3
2320,1705425.0,1705425,4
2321,34913672.0,48362308,1
2322,34913672.0,34913672,2
2323,1751591.0,34796954,10
2324,1751591.0,2621218,11
2325,1751591.0,1727527,12
2326,1751591.0,3115338,13
2327,1751591.0,1751591,14
2328,1763978.0,2072569,1
2329,1763978.0,1763978,2
2330,2362288.0,50378947,1
2331,2362288.0,31116764,2
2332,2362288.0,2362288,3
2333,1831594.0,47327306,1
2334,1831594.0,2798297,2
2335,1831594.0,36616861,3
2336,1831594.0,1831594,4
2337,3073763.0,1700042,1
2338,3073763.0,3073763,2
2339,143681539.0,7345195,1
2340,143681539.0,46335319,2
2341,143681539.0,36685537,3
2342,143681539.0,143681539,4
2343,2541119.0,144883462,1
2344,2541119.0,1790269,2
2345,2541119.0,2541119,3
2346,6512891.0,3343860,1
2347,6512891.0,19098137,2
2348,6512891.0,49864572,3
2349,6512891.0,145567085,4
2350,6512891.0,1983737,5
2351,6512891.0,6512891,6
2352,2333008.0,2395933,1
2353,2333008.0,143715014,2
2354,2333008.0,144055554,3
2355,2333008.0,39008763,4
2356,2333008.0,2268929,5
2357,2333008.0,1981339,6
2358,2333008.0,2333008,7
2359,1403324467.0,3836512,1
2360,1403324467.0,1403324467,2
2361,144330869.0,144913415,1
2362,144330869.0,1706917,2
2363,144330869.0,144330869,3
2364,1793883.0,2476273,1
2365,1793883.0,2121967,2
2366,1793883.0,1793883,3
2367,145762466.0,2362276,1
2368,145762466.0,49755074,2
2369,145762466.0,145762466,3
2370,144200398.0,1777981,1
2371,144200398.0,143730547,2
2372,144200398.0,144092981,3
2373,144200398.0,144200398,4
2374,145748734.0,5877233,1
2375,145748734.0,143813023,2
2376,145748734.0,145748734,3
2377,10129966.0,2836333,1
2378,10129966.0,145180628,2
2379,10129966.0,26832722,3
2380,10129966.0,1840770,4
2381,10129966.0,10129966,5
2382,1795576.0,1732982,1
2383,1795576.0,1800824,2
2384,1795576.0,1795576,3
2385,50682211.0,1720003,1
2386,50682211.0,50682211,2
2387,145242702.0,144028408,1
2388,145242702.0,97767481,2
2389,145242702.0,3122063,3
2390,145242702.0,3034604,4
2391,145242702.0,1730356,5
2392,145242702.0,33702380,6
2393,145242702.0,145242702,7
2394,1813998.0,2438535,1
2395,1813998.0,35250885,2
2396,1813998.0,1802940,3
2397,1813998.0,2464021,4
2398,1813998.0,2683150,5
2399,1813998.0,2358653,6
2400,1813998.0,145500450,7
2401,1813998.0,1813998,8
2402,1715494.0,2579531,4
2403,1715494.0,1715494,5
2404,2803071.0,1693128,1
2405,2803071.0,2675251,2
2406,2803071.0,1816892,3
2407,2803071.0,1899242,4
2408,2803071.0,2803071,5
2409,2130858.0,3049099,1
2410,2130858.0,2130858,2
2411,47837753.0,47837753,1
2412,2535812.0,2535812,1
2413,1711604.0,46936337,1
2414,1711604.0,37302154,2
2415,1711604.0,1711604,3
2416,2827355.0,1820481,1
2417,2827355.0,3097270,2
2418,2827355.0,2183846,3
2419,2827355.0,2827355,4
2420,144321300.0,144328356,1
2421,144321300.0,144321300,2
2422,5597426.0,1758591,1
2423,5597426.0,2055659,2
2424,5597426.0,48540668,3
2425,5597426.0,114759550,4
2426,5597426.0,1895414,5
2427,5597426.0,2773872,6
2428,5597426.0,2367181,7
2429,5597426.0,5597426,8
2430,1713853.0,1746987,1
2431,1713853.0,1752017,2
2432,1713853.0,1697769,3
2433,1713853.0,1713853,4
2434,39466716.0,39466716,1
2435,48004138.0,38916673,1
2436,48004138.0,2195129,2
2437,48004138.0,120643531,3
2438,48004138.0,32157394,4
2439,48004138.0,1744254,5
2440,48004138.0,48004138,6
2441,2669604.0,38516262,1
2442,2669604.0,1693653,2
2443,2669604.0,2549424,3
2444,2669604.0,2669604,4
2445,143968471.0,2294762,1
2446,143968471.0,2216126,2
2447,143968471.0,2183910,3
2448,143968471.0,143968471,4
2449,66410197.0,40579299,1
2450,66410197.0,145209360,2
2451,66410197.0,144170812,3
2452,66410197.0,31559582,4
2453,66410197.0,66410197,5
2454,2138522.0,2116540,1
2455,2138522.0,2292461,2
2456,2138522.0,7955702,3
2457,2138522.0,47240378,4
2458,2138522.0,122748215,5
2459,2138522.0,2404698,6
2460,2138522.0,9311320,7
2461,2138522.0,1745699,8
2462,2138522.0,2138522,9
2463,46386029.0,3233021,1
2464,46386029.0,46285992,2
2465,46386029.0,46701354,3
2466,46386029.0,1720932,4
2467,46386029.0,46386029,5
2468,1723644.0,35188630,1
2469,1723644.0,144580031,2
2470,1723644.0,144718788,3
2471,1723644.0,1723644,4
2472,46516288.0,35220831,1
2473,46516288.0,144350302,2
2474,46516288.0,46516288,3
2475,2471909.0,1679757,1
2476,2471909.0,1721639,2
2477,2471909.0,2471909,3
2478,1708593.0,46479665,4
2479,1708593.0,143844110,5
2480,1708593.0,1708593,6
2481,143880676.0,1781996,1
2482,143880676.0,1725490,2
2483,143880676.0,143880676,3
2484,1717133.0,2070187,1
2485,1717133.0,1717133,2
2486,1707794.0,2948856,1
2487,1707794.0,1684288,2
2488,1707794.0,1388644939,3
2489,1707794.0,1706558,4
2490,1707794.0,1707794,5
2491,145403226.0,38551815,7
2492,145403226.0,145403226,8
2493,1388404060.0,144661829,4
2494,1388404060.0,153152449,5
2495,1388404060.0,2470869,6
2496,1388404060.0,1388404060,7
2497,2975709.0,2950047,1
2498,2975709.0,1679319,2
2499,2975709.0,2435166,3
2500,2975709.0,2425990,4
2501,2975709.0,2975709,5
2502,50477910.0,1811928,1
2503,50477910.0,2014685,2
2504,50477910.0,145430203,3
2505,50477910.0,144835316,4
2506,50477910.0,2709717,5
2507,50477910.0,50477910,6
2508,1751812.0,37127008,1
2509,1751812.0,1751812,2
2510,144348312.0,145984332,1
2511,144348312.0,1791426,2
2512,144348312.0,3270933,3
2513,144348312.0,144348312,4
2514,144986260.0,145828249,1
2515,144986260.0,1772283,2
2516,144986260.0,144986260,3
2517,145372049.0,46556630,1
2518,145372049.0,7536938,2
2519,145372049.0,1871661,3
2520,145372049.0,144655364,4
2521,145372049.0,145372049,5
2522,3259406.0,2218553,1
2523,3259406.0,2764487,2
2524,3259406.0,3259406,3
2525,1705521.0,1881315,1
2526,1705521.0,1705521,2
2527,1714873.0,1715137,1
2528,1714873.0,144179394,2
2529,1714873.0,39318689,3
2530,1714873.0,39394070,4
2531,1714873.0,144652658,5
2532,1714873.0,144866363,6
2533,1714873.0,2375564,7
2534,1714873.0,145589047,8
2535,1714873.0,144171086,9
2536,1714873.0,144826981,10
2537,1714873.0,1714873,11
2538,2270657.0,1694453,1
2539,2270657.0,2270657,2
2540,145680863.0,2974884,1
2541,145680863.0,145034684,2
2542,145680863.0,145356676,3
2543,145680863.0,145680863,4
2544,1781120.0,2273228,1
2545,1781120.0,3141988,2
2546,1781120.0,1781120,3
2547,36110042.0,9351870,1
2548,36110042.0,1729225,2
2549,36110042.0,145579751,3
2550,36110042.0,144632807,4
2551,36110042.0,36110042,5
2552,30864140.0,144718916,1
2553,30864140.0,37471097,2
2554,30864140.0,30864140,3
2555,144778460.0,2428160,1
2556,144778460.0,1683896,2
2557,144778460.0,144778460,3
2558,4700102.0,52510819,1
2559,4700102.0,4700102,2
2560,1780289.0,144453519,1
2561,1780289.0,1780289,2
2562,1719685.0,1733047,1
2563,1719685.0,2243882,2
2564,1719685.0,1719685,3
2565,1715201.0,1710346,1
2566,1715201.0,1702391,2
2567,1715201.0,2344630,3
2568,1715201.0,1715201,4
2569,2300001.0,2962183,1
2570,2300001.0,144441675,2
2571,2300001.0,2300001,3
2572,1736755.0,1757457,1
2573,1736755.0,144689023,2
2574,1736755.0,1804943,3
2575,1736755.0,1736755,4
2576,145079003.0,153724741,1
2577,145079003.0,33223656,2
2578,145079003.0,145079003,3
2579,1740714.0,3138159,1
2580,1740714.0,2916954,2
2581,1740714.0,1981194,3
2582,1740714.0,2867854,4
2583,1740714.0,2395747,5
2584,1740714.0,1771697,6
2585,1740714.0,1740714,7
2586,2333839.0,1924205,1
2587,2333839.0,50679379,2
2588,2333839.0,3205232,3
2589,2333839.0,2582651,4
2590,2333839.0,3195117,5
2591,2333839.0,2165717,6
2592,2333839.0,48689266,7
2593,2333839.0,1827939,8
2594,2333839.0,2333839,9
2595,145249669.0,144162657,1
2596,145249669.0,1860217,2
2597,145249669.0,3064226,3
2598,145249669.0,1695576,4
2599,145249669.0,145249669,5
2600,1388323541.0,3276873,1
2601,1388323541.0,3410520,2
2602,1388323541.0,3049056,3
2603,1388323541.0,1388323541,4
2604,46868095.0,2315503,1
2605,46868095.0,48319476,2
2606,46868095.0,46868095,3
2607,2852308.0,35064842,1
2608,2852308.0,2852308,2
2609,152174104.0,152174104,1
2610,1803668.0,2663226,1
2611,1803668.0,145062425,2
2612,1803668.0,34644157,3
2613,1803668.0,38161286,4
2614,1803668.0,1803668,5
2615,3250857.0,2300845,1
2616,3250857.0,3250857,2
2617,2671746.0,35386868,1
2618,2671746.0,2671746,2
2619,2752599.0,145984708,1
2620,2752599.0,3263850,2
2621,2752599.0,2752599,3
2622,1710176.0,1710176,1
2623,1685517.0,2089001,1
2624,1685517.0,2393476,2
2625,1685517.0,2548512,3
2626,1685517.0,1685517,4
2627,145935147.0,33779522,1
2628,145935147.0,1765309,2
2629,145935147.0,1803542,3
2630,145935147.0,47057328,4
2631,145935147.0,35206168,5
2632,145935147.0,145935147,6
2633,2524541.0,1739846,1
2634,2524541.0,1729232,2
2635,2524541.0,1731107,3
2636,2524541.0,10089423,4
2637,2524541.0,2524541,5
2638,144214578.0,2059408,1
2639,144214578.0,1834086,2
2640,144214578.0,144214578,3
2641,145708716.0,145519389,1
2642,145708716.0,71425125,2
2643,145708716.0,145708716,3
2644,49418176.0,144498891,1
2645,49418176.0,39522855,2
2646,49418176.0,49418176,3
2647,3475477.0,144987895,1
2648,3475477.0,3475477,2
2649,9595724.0,2599727,1
2650,9595724.0,9595724,2
2651,2462740.0,1795528,1
2652,2462740.0,39532631,2
2653,2462740.0,145719419,3
2654,2462740.0,145387780,4
2655,2462740.0,2462740,5
2656,2431887.0,2076588,4
2657,2431887.0,1388340317,5
2658,2431887.0,2153357,6
2659,2431887.0,1940543,7
2660,2431887.0,1818922,8
2661,2431887.0,152623117,9
2662,2431887.0,1793216,10
2663,2431887.0,2431887,11
2664,145967056.0,145412074,1
2665,145967056.0,145169163,2
2666,145967056.0,145967056,3
2667,144994682.0,2653464,1
2668,144994682.0,31945113,2
2669,144994682.0,144994682,3
2670,1790969.0,2404928,1
2671,1790969.0,145596465,2
2672,1790969.0,1726246,3
2673,1790969.0,2192318,4
2674,1790969.0,1790969,5
2675,1696746.0,1760470,1
2676,1696746.0,34085289,2
2677,1696746.0,3326762,3
2678,1696746.0,1696746,4
2679,1796625.0,1796625,1
2680,25652645.0,1398867755,1
2681,25652645.0,1392458534,2
2682,25652645.0,145452467,3
2683,25652645.0,50584725,4
2684,25652645.0,25652645,5
2685,46838780.0,46838780,1
2686,145589047.0,144662423,1
2687,145589047.0,145589047,2
2688,1700850.0,145184418,1
2689,1700850.0,1700850,2
2690,145506341.0,37942267,1
2691,145506341.0,2516417,2
2692,145506341.0,9445494,3
2693,145506341.0,145506341,4
2694,143865664.0,4017984,1
2695,143865664.0,47058352,2
2696,143865664.0,3230906,3
2697,143865664.0,35409664,4
2698,143865664.0,40658138,5
2699,143865664.0,3469089,6
2700,143865664.0,32854699,7
2701,143865664.0,4029506,8
2702,143865664.0,2997232,9
2703,143865664.0,48534186,10
2704,143865664.0,35549919,11
2705,143865664.0,143865664,12
2706,38558784.0,1737526,1
2707,38558784.0,3223784,2
2708,38558784.0,38558784,3
2709,3223784.0,1737526,1
2710,3223784.0,3223784,2
2711,1972651.0,1727286,1
2712,1972651.0,1695604,2
2713,1972651.0,1972651,3
2714,3326762.0,1760470,1
2715,3326762.0,3326762,2
2716,1716440.0,143708905,1
2717,1716440.0,1716440,2
2718,145416522.0,48059333,1
2719,145416522.0,32152004,2
2720,145416522.0,1782535,3
2721,145416522.0,145416522,4
2722,48036489.0,1403182206,1
2723,48036489.0,33054064,2
2724,48036489.0,48036489,3
2725,1752733.0,144848951,5
2726,1752733.0,145596465,6
2727,1752733.0,47125503,7
2728,1752733.0,47735253,8
2729,1752733.0,145973578,9
2730,1752733.0,1752733,10
2731,1716724.0,2679804,1
2732,1716724.0,144635350,2
2733,1716724.0,144885069,3
2734,1716724.0,1716724,4
2735,1716440.0,2559522,3
2736,1716440.0,1741860,4
2737,1716440.0,38981616,5
2738,1716440.0,1720939,6
2739,1716440.0,34919416,7
2740,1716440.0,3215502,8
2741,1716440.0,1716440,9
2742,144906845.0,40069180,1
2743,144906845.0,144906845,2
2744,1725888.0,14467228,1
2745,1725888.0,3086181,2
2746,1725888.0,1879284,3
2747,1725888.0,1985131,4
2748,1725888.0,1725888,5
2749,97902906.0,2366520,1
2750,97902906.0,1398549494,2
2751,97902906.0,31442647,3
2752,97902906.0,35235277,4
2753,97902906.0,2786936,5
2754,97902906.0,2938905,6
2755,97902906.0,2143743,7
2756,97902906.0,1393661198,8
2757,97902906.0,144897677,9
2758,97902906.0,1398549492,10
2759,97902906.0,1398549496,11
2760,97902906.0,97902906,12
2761,2086459.0,2052987,1
2762,2086459.0,2086459,2
2763,6231754.0,1701799,1
2764,6231754.0,34752743,2
2765,6231754.0,46979305,3
2766,6231754.0,1691629,4
2767,6231754.0,143629707,5
2768,6231754.0,1679460,6
2769,6231754.0,116803961,7
2770,6231754.0,2915064,8
2771,6231754.0,6231754,9
2772,1817766.0,1817766,1
2773,2276554.0,40081727,1
2774,2276554.0,2127604,2
2775,2276554.0,3149531,3
2776,2276554.0,2276554,4
2777,1691629.0,8387085,1
2778,1691629.0,144137069,2
2779,1691629.0,1800422,3
2780,1691629.0,144718788,4
2781,1691629.0,1691629,5
2782,2780009.0,2780009,1
2783,1800889.0,1928935,1
2784,1800889.0,2099734,2
2785,1800889.0,2982231,3
2786,1800889.0,1836641,4
2787,1800889.0,1401290379,5
2788,1800889.0,8526808,6
2789,1800889.0,1398492638,7
2790,1800889.0,50218803,8
2791,1800889.0,1800889,9
2792,49450967.0,34859953,1
2793,49450967.0,2241838,2
2794,49450967.0,1903243,3
2795,49450967.0,2300055,4
2796,49450967.0,49450967,5
2797,2998776.0,2998776,1
2798,145118318.0,1751346,1
2799,145118318.0,1702172,2
2800,145118318.0,145118318,3
2801,2554498.0,1846839,5
2802,2554498.0,144467571,6
2803,2554498.0,47837753,7
2804,2554498.0,31839582,8
2805,2554498.0,143634219,9
2806,2554498.0,2554498,10
2807,102320300.0,144384718,1
2808,102320300.0,47809306,2
2809,102320300.0,1741601,3
2810,102320300.0,102320300,4
2811,2531268.0,143827730,1
2812,2531268.0,2262249,2
2813,2531268.0,1746662,3
2814,2531268.0,2531268,4
2815,1727135.0,1715201,1
2816,1727135.0,144833678,2
2817,1727135.0,6061023,3
2818,1727135.0,1716421,4
2819,1727135.0,10179735,5
2820,1727135.0,145792285,6
2821,1727135.0,144775884,7
2822,1727135.0,48169955,8
2823,1727135.0,1727135,9
2824,2325109.0,2202709,1
2825,2325109.0,3021460,2
2826,2325109.0,3560864,3
2827,2325109.0,122280688,4
2828,2325109.0,34440363,5
2829,2325109.0,144906358,6
2830,2325109.0,17060762,7
2831,2325109.0,1406718293,8
2832,2325109.0,143982453,9
2833,2325109.0,34465606,10
2834,2325109.0,144148361,11
2835,2325109.0,1692732,12
2836,2325109.0,66363099,13
2837,2325109.0,32036618,14
2838,2325109.0,143698368,15
2839,2325109.0,2325109,16
2840,2601537.0,1393608183,1
2841,2601537.0,51074519,2
2842,2601537.0,144635350,3
2843,2601537.0,145555446,4
2844,2601537.0,2679804,5
2845,2601537.0,2337345,6
2846,2601537.0,2601537,7
2847,3273979.0,1702139,1
2848,3273979.0,3273979,2
2849,47423401.0,1697202,1
2850,47423401.0,47423401,2
2851,3339851.0,144887187,1
2852,3339851.0,1724284,2
2853,3339851.0,3339851,3
2854,70331395.0,70331395,1
2855,24309069.0,3311486,1
2856,24309069.0,2850753,2
2857,24309069.0,2190340,3
2858,24309069.0,2577195,4
2859,24309069.0,40643955,5
2860,24309069.0,2257775,6
2861,24309069.0,24309069,7
2862,1737568.0,47197117,1
2863,1737568.0,1725157,2
2864,1737568.0,39357484,3
2865,1737568.0,7634925,4
2866,1737568.0,1975889,5
2867,1737568.0,1737568,6
2868,145382028.0,1775276,1
2869,145382028.0,39466716,2
2870,145382028.0,145382028,3
2871,1933556.0,2743113,1
2872,1933556.0,1933556,2
2873,1688869.0,34838386,1
2874,1688869.0,1688869,2
2875,1775276.0,39466716,1
2876,1775276.0,1690783,2
2877,1775276.0,1775276,3
2878,1682008.0,1781565,1
2879,1682008.0,1682008,2
2880,1747909.0,2965424,1
2881,1747909.0,2552141,2
2882,1747909.0,1751762,3
2883,1747909.0,1747909,4
2884,2574060.0,144147316,1
2885,2574060.0,2574060,2
2886,145824029.0,7634925,1
2887,145824029.0,35099444,2
2888,145824029.0,145824029,3
2889,145778835.0,2826033,1
2890,145778835.0,1843387,2
2891,145778835.0,3354167,3
2892,145778835.0,3979097,4
2893,145778835.0,1866492,5
2894,145778835.0,144470851,6
2895,145778835.0,145697592,7
2896,145778835.0,8581123,8
2897,145778835.0,2118420,9
2898,145778835.0,145636713,10
2899,145778835.0,2658310,11
2900,145778835.0,1793780,12
2901,145778835.0,40256977,13
2902,145778835.0,145778835,14
2903,145341374.0,145341374,6
2904,1678311.0,1726807,1
2905,1678311.0,1678311,2
2906,2599632.0,1789642,1
2907,2599632.0,31008593,2
2908,2599632.0,2599632,3
2909,39863668.0,2574060,1
2910,39863668.0,46641766,2
2911,39863668.0,39978391,3
2912,39863668.0,3142556,4
2913,39863668.0,48840704,5
2914,39863668.0,1838674,6
2915,39863668.0,1761978,7
2916,39863668.0,2657155,8
2917,39863668.0,39863668,9
2918,144783904.0,143845796,1
2919,144783904.0,2166511,2
2920,144783904.0,144783904,3
2921,2777763.0,145832079,1
2922,2777763.0,145984138,2
2923,2777763.0,144758007,3
2924,2777763.0,2445241,4
2925,2777763.0,2545358,5
2926,2777763.0,48738717,6
2927,2777763.0,32131713,7
2928,2777763.0,36347083,8
2929,2777763.0,49959210,9
2930,2777763.0,145139947,10
2931,2777763.0,1780892,11
2932,2777763.0,153440022,12
2933,2777763.0,3384453,13
2934,2777763.0,145659929,14
2935,2777763.0,2090818,15
2936,2777763.0,39978391,16
2937,2777763.0,1944541,17
2938,2777763.0,40527594,18
2939,2777763.0,1942300,19
2940,2777763.0,3369421,20
2941,2777763.0,143767989,21
2942,2777763.0,3089272,22
2943,2777763.0,144375552,23
2944,2777763.0,20154699,24
2945,2777763.0,153301219,25
2946,2777763.0,144927151,26
2947,2777763.0,1789737,27
2948,2777763.0,32163737,28
2949,2777763.0,1701686,29
2950,2777763.0,35210462,30
2951,2777763.0,2080690,31
2952,2777763.0,2657155,32
2953,2777763.0,38062095,33
2954,2777763.0,1765169,34
2955,2777763.0,1689108,35
2956,2777763.0,47941411,36
2957,2777763.0,145233583,37
2958,2777763.0,35078078,38
2959,2777763.0,47112093,39
2960,2777763.0,2777763,40
2961,1751762.0,1979489,2
2962,1751762.0,3158246,3
2963,1751762.0,3335364,4
2964,1751762.0,1751762,5
2965,143712260.0,143712260,1
2966,144723049.0,79404966,1
2967,144723049.0,2112077,2
2968,144723049.0,2394019,3
2969,144723049.0,1894302,4
2970,144723049.0,143694888,5
2971,144723049.0,46657365,6
2972,144723049.0,31538655,7
2973,144723049.0,145524793,8
2974,144723049.0,2238460,9
2975,144723049.0,144723049,10
2976,145959864.0,144873012,1
2977,145959864.0,49640041,2
2978,145959864.0,145959864,3
2979,40168066.0,3155879,1
2980,40168066.0,2728987,2
2981,40168066.0,143677631,3
2982,40168066.0,2768028,4
2983,40168066.0,2917855,5
2984,40168066.0,145634032,6
2985,40168066.0,46925571,7
2986,40168066.0,2997616,8
2987,40168066.0,143616241,9
2988,40168066.0,10996154,10
2989,40168066.0,2827230,11
2990,40168066.0,145845152,12
2991,40168066.0,3092708,13
2992,40168066.0,2287930,14
2993,40168066.0,40168066,15
2994,2546322.0,2128934,1
2995,2546322.0,47318790,2
2996,2546322.0,144180616,3
2997,2546322.0,2546322,4
2998,144344283.0,40092761,1
2999,144344283.0,144057564,2
3000,144344283.0,1689992,3
3001,144344283.0,144344283,4
3002,2601537.0,1393608183,8
3003,2601537.0,51074519,9
3004,2601537.0,2062558,10
3005,2601537.0,2337345,11
3006,2601537.0,2601537,12
3007,145018147.0,1695898,1
3008,145018147.0,145018147,2
3009,1782841.0,143742327,1
3010,1782841.0,52425525,2
3011,1782841.0,145188508,3
3012,1782841.0,1782841,4
3013,2538633.0,1786029,2
3014,2538633.0,35501788,3
3015,2538633.0,1792616,4
3016,2538633.0,2538633,5
3017,144343429.0,1914822,1
3018,144343429.0,144769092,2
3019,144343429.0,144343429,3
3020,3196342.0,145124098,1
3021,3196342.0,152549671,2
3022,3196342.0,25650985,3
3023,3196342.0,2903620,4
3024,3196342.0,37168802,5
3025,3196342.0,1404630607,6
3026,3196342.0,3196342,7
3027,1880051.0,1919355,1
3028,1880051.0,143697538,2
3029,1880051.0,1880051,3
3030,1702744.0,2291514,5
3031,1702744.0,37336366,6
3032,1702744.0,145310230,7
3033,1702744.0,1702744,8
3034,1743113.0,145066132,1
3035,1743113.0,48708884,2
3036,1743113.0,2256618,3
3037,1743113.0,33999202,4
3038,1743113.0,2425967,5
3039,1743113.0,2967478,6
3040,1743113.0,1743113,7
3041,47699955.0,1862090,1
3042,47699955.0,47699955,2
3043,1813870.0,153118697,10
3044,1813870.0,1767703,11
3045,1813870.0,21452157,12
3046,1813870.0,3303067,13
3047,1813870.0,144329631,14
3048,1813870.0,143897457,15
3049,1813870.0,144993692,16
3050,1813870.0,1813870,17
3051,2637728.0,2637728,1
3052,1707461.0,2623167,1
3053,1707461.0,1680133,2
3054,1707461.0,1707461,3
3055,2887901.0,1971059,1
3056,2887901.0,2887901,2
3057,1732163.0,2000268,1
3058,1732163.0,27354336,2
3059,1732163.0,40574362,3
3060,1732163.0,1732163,4
3061,49813964.0,2588098,1
3062,49813964.0,144999048,2
3063,49813964.0,1808400,3
3064,49813964.0,49813964,4
3065,1782535.0,2911417,5
3066,1782535.0,1782535,6
3067,3128794.0,98093264,1
3068,3128794.0,39804157,2
3069,3128794.0,123776882,3
3070,3128794.0,153128759,4
3071,3128794.0,49111633,5
3072,3128794.0,1697413,6
3073,3128794.0,22164748,7
